displayName                                                                                      detailedDescription                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         caption                                                                                              description                                                                                          documentLink                                                                                                                                                                    id                                    label                                                                                                                                            learnMoreLink                                                                                                                                                        recommendationImpact  retirementDate  retirementFeatureName  supportedResourceType
Support for Azure Database for PostgreSQL Single Server Version 11 is being retired              Migrate your Azure Database for PostgreSQL Single Servers to version 13 or later on Flexible Server                                                                                                                                                                                                                                                                                                                                                                                                                                                         Migrate to version 13 or higher on Flexible Server                                                   Migrate to version 13 or higher on Flexible Server                                                   https://learn.microsoft.com/azure/postgresql/migrate/whats-happening-to-postgresql-single-server?WT.mc_id=Portal-AppInsightsExtension                                           8c4045cc-81f1-4970-aa3f-34d6c0be1be8  Support for Azure Database for PostgreSQL Single Server Version 11 is being retired                                                              https://learn.microsoft.com/azure/postgresql/migrate/whats-happening-to-postgresql-single-server?WT.mc_id=Portal-AppInsightsExtension                                High                  <nil>           <nil>                  microsoft.dbforpostgresql/servers
Azure Synapse for Runtime for Apache Spark 3.3 is being retired.                                 Azure Synapse runtime for Apache Spark 3.3 are retired and disabled.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Upgrade the Apache Spark 3.3-based workloads                                                         Upgrade the Apache Spark 3.3-based workloads                                                         https://learn.microsoft.com/azure/synapse-analytics/spark/apache-spark-version-support#migration-between-apache-spark-versions---support                                        90fc2705-3d75-44f8-87c2-052e331df519  Azure Synapse for Runtime for Apache Spark 3.3 is being retired.                                                                                 https://azure.microsoft.com/updates?id=Azure-Synapse-runtime-Apache-Spark-3-3-EOS                                                                                    High                  <nil>           <nil>                  microsoft.synapse/workspaces/bigdatapools
Inbound NAT rule V1 in Azure Load Balancer is being retired                                      To avoid service disruptions, migrate to Inbound NAT rule V2.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Migrate to Inbound NAT rule V2                                                                       Migrate to Inbound NAT rule V2                                                                       https://go.microsoft.com/fwlink/?linkid=2286671                                                                                                                                 d349e31e-8e27-4f19-8873-60e9e0eb6a1e  Inbound NAT rule V1 in Azure Load Balancer is being retired                                                                                      https://azure.microsoft.com/updates?id=Retirement-notice-Azure-Load-Balancer-Inbound-NAT-rule-V1-for-Azure-VMs-and-Azure-VMSS-will-be-retired                        Medium                <nil>           <nil>                  microsoft.network/loadbalancers
Azure Database for PostgreSQL Single Server is being retired.                                    Use the migration tool to migrate to Azure Database for PostgreSQL Flexible Server                                                                                                                                                                                                                                                                                                                                                                                                                                                                          Migrate to Azure Database for PostgreSQL Flexible Server                                             Migrate to Azure Database for PostgreSQL Flexible Server                                             https://learn.microsoft.com/azure/postgresql/migrate/migration-service/overview-migration-service-postgresql                                                                    aeab15f5-b474-46f5-892e-8d60f874d769  Azure Database for PostgreSQL Single Server is being retired.                                                                                    https://azure.microsoft.com/updates?id=azure-database-for-postgresql-single-server-will-be-retired-migrate-to-flexible-server-by-28-march-2025                       High                  <nil>           <nil>                  microsoft.dbforpostgresql/servers
Azure Basic Load Balancer is being retired                                                       To keep the workloads appropriately distributed, you need to upgrade to Standard Load Balancer.                                                                                                                                                                                                                                                                                                                                                                                                                                                             Upgrade to Standard Load Balancer                                                                    Upgrade to Standard Load Balancer                                                                    https://aka.ms/lbbasictostandard                                                                                                                                                332e07de-da0d-4ee7-b1c4-ca9016005e1d  Azure Basic Load Balancer is being retired                                                                                                       https://azure.microsoft.com/updates?id=azure-basic-load-balancer-will-be-retired-on-30-september-2025-upgrade-to-standard-load-balancer                              Medium                <nil>           <nil>                  microsoft.network/loadbalancers
Language Understanding (LUIS) is being retired.                                                  You aren't able to create new Language Understanding (LUIS) resources. All Language Understanding resources created before the retirement date will be supported until the retirement date.                                                                                                                                                                                                                                                                                                                                                                 Create a Cognitive Service for Language resource                                                     Create a Cognitive Service for Language resource                                                     https://learn.microsoft.com/azure/ai-services/language-service/conversational-language-understanding/how-to/migrate-from-luis?tabs=luis-portal                                  c0fe6e14-ed37-4e2b-bafb-95507629c9b1  Language Understanding (LUIS) is being retired.                                                                                                  https://azure.microsoft.com/updates?id=language-understanding-retirement                                                                                             Medium                <nil>           <nil>                  microsoft.cognitiveservices/accounts
Azure unmanaged disks is being retired.                                                          Migrate your data from Azure unmanaged disk storage to managed disks                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Migrate to managed disks                                                                             Migrate to managed disks                                                                             https://learn.microsoft.com/azure/virtual-machines/unmanaged-disks-deprecation?WT.mc_id=Portal-AppInsightsExtension                                                             2d1f43c1-9d8d-46be-873c-6ddda75636ee  Azure unmanaged disks is being retired.                                                                                                          https://learn.microsoft.com/azure/virtual-machines/unmanaged-disks-deprecation?WT.mc_id=Portal-AppInsightsExtension                                                  Medium                <nil>           <nil>                  microsoft.compute/virtualmachines
Migrate to Azure Monitor VM insights when Service Map is being retired.                          To monitor connections between servers, processes, inbound and outbound connection latency, and ports across any TCP-connected architecture, you need to migrate to Azure Monitor VM insights.                                                                                                                                                                                                                                                                                                                                                              Migrate to Azure Monitor VM insights                                                                 Migrate to Azure Monitor VM insights                                                                 https://learn.microsoft.com/azure/azure-monitor/vm/vminsights-migrate-from-service-map                                                                                          5da9649e-147b-4762-a5a5-0abea68e0e9b  Migrate to Azure Monitor VM insights when Service Map is being retired.                                                                          https://azure.microsoft.com/updates?id=migrate-to-azure-monitor-vm-insights-by-30-september-2025-when-service-map-will-be-retired                                    Medium                <nil>           <nil>                  microsoft.operationsmanagement/solutions
Application Gateway requires use of TLS 1.2 or later                                             To align with Azure's ongoing security enhancements, all connections to Application Gateway must use Transport Layer Security (TLS) 1.2 or later                                                                                                                                                                                                                                                                                                                                                                                                            Update the TLS policy for the Application Gateway                                                    Update the TLS policy for the Application Gateway                                                    https://learn.microsoft.com/azure/application-gateway/application-gateway-ssl-policy-overview                                                                                   bd4dea10-3ac5-4103-9809-0525bd1bf842  Application Gateway requires use of TLS 1.2 or later                                                                                             https://azure.microsoft.com/updates?id=Azure-Application-Gateway-support-for-TLS-10-and-TLS-11-will-end-by-31-August-2025                                            High                  <nil>           <nil>                  microsoft.network/applicationgateways
End of Support for increase to IP route limit for Basic network features                         An Azure NetApp Files volume using Basic network features is subject to an IP route limit of 1600. IP route limits aren't adjustable. To prevent the IP route limit, migrate volumes to Standard network features from Basic network features.                                                                                                                                                                                                                                                                                                              Migrate to Standard network features                                                                 Migrate to Standard network features                                                                 https://aka.ms/standardnetwork                                                                                                                                                  64936c6e-8236-4875-8234-109ab34576fe  End of Support for increase to IP route limit for Basic network features                                                                         https://aka.ms/standardnetwork                                                                                                                                       High                  <nil>           <nil>                  microsoft.netapp/netappaccounts/capacitypools/volumes
Enable auto upgrade on your SHIR                                                                 Auto-upgrade of Self-hosted Integration runtime has been disabled. Know that you are not getting the latest changes and bug fixes on the Self-Hosted Integration runtime. Review them to enable the SHIR auto upgrade                                                                                                                                                                                                                                                                                                                                       Enable auto upgrade on your SHIR                                                                     Enable auto upgrade on your SHIR                                                                     {adfSHIRLink}                                                                                                                                                                   939b97dc-fdca-4324-ba36-6ea7e1ab399b  Enable auto upgrade on your SHIR                                                                                                                 https://aka.ms/shirexpirynotification                                                                                                                                Medium                <nil>           <nil>                  microsoft.datafactory/factories
Upgrade the Azure Device Update for IoT Hub SDK to the latest version                            When a Device Update for IoT Hub instance uses an outdated version of the SDK, it doesn't get the latest upgrades. Upgrade the Device Update for IoT Hub SDK to the latest version.                                                                                                                                                                                                                                                                                                                                                                         Update Device Update for IoT Hub SDK to the latest version                                           Update Device Update for IoT Hub SDK to the latest version                                           https://aka.ms/adusdk                                                                                                                                                           63f181a7-95a9-42be-9443-34ea8a5b4d3e  Upgrade the Azure Device Update for IoT Hub SDK to the latest version                                                                            https://learn.microsoft.com/azure/iot-hub-device-update/understand-device-update                                                                                     Medium                <nil>           <nil>                  microsoft.devices/iothubs
Application Gateway v1 has been retired. Please migrate to Application Gateway v2.               We announced the deprecation of Application Gateway V1 on April 28, 2023. Starting from April 28, 2026, we are retiring Application Gateway v1 SKU. If you use Application Gateway V1 SKU, start planning your migration to V2 now.                                                                                                                                                                                                                                                                                                                         Migrate                                                                                              Migrate                                                                                              https://aka.ms/appgw/v1eol                                                                                                                                                      0e19257e-dcef-4d00-8de1-5fe1ae0fd948  Application Gateway v1 has been retired. Please migrate to Application Gateway v2.                                                               https://aka.ms/appgw/v1eol                                                                                                                                           High                  <nil>           <nil>                  microsoft.network/applicationgateways
Docker Content Trust (DCT) is retiring and no longer available in Container Registry             With advancements in technology, Docker Content Trust (DCT) no longer meets the requirements of modern supply chain security for containers. As a result, DCT is being retired and no longer available in Container Registry.                                                                                                                                                                                                                                                                                                                               Transition to the Notary Project ecosystem                                                           Transition to the Notary Project ecosystem                                                           https://azure.microsoft.com/updates/?id=485241                                                                                                                                  1ce751c6-35b8-4468-ac4b-d3052a1ae511  Docker Content Trust is retiring and no longer available in Container Registry                                                                   https://azure.microsoft.com/updates/?id=485241                                                                                                                       Medium                <nil>           <nil>                  microsoft.containerregistry/registries
D, Ds, Dv2, Dsv2, and Ls series Azure Virtual Machines (VMs) are being retired                   D, Ds, Dv2, Dsv2, and Ls series Azure Virtual Machines (VMs) is being retired. Be aware of changes to the Azure Virtual Machines billing because of this retirement.                                                                                                                                                                                                                                                                                                                                                                                        Migrate the workloads to the latest VM generation                                                    Migrate the workloads to the latest VM generation                                                    https://learn.microsoft.com/azure/virtual-machines/migration/sizes/d-ds-dv2-dsv2-ls-series-migration-guide                                                                      473c07cf-bdca-4f08-8591-c6f24a288d1a  D, Ds, Dv2, Dsv2, and Ls series Azure Virtual Machines (VMs) are being retired                                                                   https://azure.microsoft.com/updates/?id=485569                                                                                                                       Medium                <nil>           <nil>                  microsoft.compute/virtualmachines
Manual VPN clients for point-to-site connections with Entra ID authentication are being retired  To improve security, the platform only supports Microsoft-registered VPN clients for point-to-site connections with Microsoft Entra ID authentication.                                                                                                                                                                                                                                                                                                                                                                                                      Migrate to a Microsoft-registered VPN client for point-to-site connections with Microsoft Entra ID.  Migrate to a Microsoft-registered VPN client for point-to-site connections with Microsoft Entra ID.  https://learn.microsoft.com/azure/vpn-gateway/point-to-site-entra-gateway-update                                                                                                666322e5-95e9-4ac4-8c5d-9323f0052b18  Manual VPN clients for point-to-site connections with Entra ID authentication are retiring                                                       https://azure.microsoft.com/updates/?id=485535                                                                                                                       Medium                <nil>           <nil>                  microsoft.network/virtualnetworkgateways
Azure Kubernetes Service on Windows Server 2019 and Windows Server 2022 is being retired         Deploying, upgrading, and scaling Azure Kubernetes Service on Windows Server 2019 and Windows Server 2022 is blocked.                                                                                                                                                                                                                                                                                                                                                                                                                                       Transition to a supported Azure Kubernetes Service on Azure Local                                    Transition to a supported Azure Kubernetes Service on Azure Local                                    https://aka.ms/AKS-WS-Arch-Retirement                                                                                                                                           21cd3357-484c-40e7-9714-ec74661c96c5  Azure Kubernetes Service on Windows Server 2019 and Windows Server 2022 is being retired                                                         https://azure.microsoft.com/updates?filters=%5B%22Retirements%22%5D                                                                                                  Medium                <nil>           <nil>                  microsoft.kubernetes/connectedclusters
Kubenet networking for Azure Kubernetes Service (AKS) is being retired                           After the retirement date, workloads running on kubenet networking for AKS aren't supported.                                                                                                                                                                                                                                                                                                                                                                                                                                                                Upgrade to Azure Container Networking Interface (CNI) overlay                                        Upgrade to Azure Container Networking Interface (CNI) overlay                                        https://learn.microsoft.com/azure/aks/upgrade-aks-ipam-and-dataplane                                                                                                            4686c4de-4652-475b-95a5-08f6518424a9  Kubenet networking for Azure Kubernetes Service (AKS) is retiring                                                                                https://azure.microsoft.com/updates/?id=485172                                                                                                                       Medium                <nil>           <nil>                  microsoft.containerservice/managedclusters
The Docker Compose public preview feature is being retired                                       After the retirement date, unless migrated to sidecar containers, Docker Compose applications face disruptions resulting in errors for HTTP status code of 5xx.                                                                                                                                                                                                                                                                                                                                                                                             Transition to the sidecar container                                                                  Transition to the sidecar container                                                                  https://aka.ms/docker-compose-migration                                                                                                                                         1e5918be-a282-454f-8744-bb266a2f3987  The Docker Compose public preview feature is being retired                                                                                       https://azure.microsoft.com/updates/?id=485167                                                                                                                       Medium                <nil>           <nil>                  microsoft.web/sites
Cloud Services (extended support) is being retired                                               Migrating to Virtual Machine Scale Sets with Flexible orchestration enhances the scalability, flexibility, and reliability of the Azure deployments. After the retirement date, workloads running Cloud Services (extended support) are deleted and associated application data is lost.                                                                                                                                                                                                                                                                    Transition to Virtual Machine Scale Sets                                                             Transition to Virtual Machine Scale Sets                                                             https://aka.ms/cses-retirement-march-2025                                                                                                                                       69e994b4-9b84-4581-930b-edcf9cc81582  Cloud Services (extended support) will be retired                                                                                                https://azure.microsoft.com/updates/?id=486344                                                                                                                       Medium                <nil>           <nil>                  microsoft.compute/cloudservices
Azure Spring Apps, including Basic, Standard and Enterprise plans, are being retired             Azure Spring Apps is being retired, and the Azure Spring Apps instances are no longer accessible.                                                                                                                                                                                                                                                                                                                                                                                                                                                           Transition to Azure Container Apps and Azure Kubernetes Service                                      Transition to Azure Container Apps and Azure Kubernetes Service                                      https://learn.microsoft.com/azure/spring-apps/basic-standard/retirement-announcement                                                                                            bc36b547-2461-4f0d-8063-c9a6a2b19dfc  Azure Spring Apps, including Basic, Standard and Enterprise plans, are being retired.                                                            https://azure.microsoft.com/updates/?id=485865                                                                                                                       Medium                <nil>           <nil>                  microsoft.appplatform/spring
Desired State Configuration Extension for Azure Virtual Machines is being retired                After the retirement date, the Desired State Configuration Extension for Azure Virtual Machines isn't supported.                                                                                                                                                                                                                                                                                                                                                                                                                                            Transition to Azure Machine Configuration                                                            Transition to Azure Machine Configuration                                                            https://learn.microsoft.com/azure/governance/machine-configuration/whats-new/migrating-from-dsc-extension                                                                       beae2503-c504-47b1-8ca4-d0e708559af9  Desired State Configuration Extension for Azure Virtual Machines is retiring                                                                     https://azure.microsoft.com/updates/?id=485828                                                                                                                       Medium                <nil>           <nil>                  microsoft.compute/virtualmachines
Community support for Node 20 LTS is ending, so the platform is retiring support on App Service  Extended support for Node 20 LTS is ending. The apps hosted on App Service continue to run; but security updates are no longer available and the platform no longer provides customer service for Node 20 LTS.                                                                                                                                                                                                                                                                                                                                              Upgrade the application to Node 22 LTS                                                               Upgrade the application to Node 22 LTS                                                               https://aka.ms/nodeversion                                                                                                                                                      dcf3c6e4-27b3-44d4-9b70-bb9e18a7184a  Community support for Node 20 LTS is ending so we are retiring support on App Service                                                            https://azure.microsoft.com/updates/?id=485072                                                                                                                       Medium                <nil>           <nil>                  microsoft.web/sites
Switch from managed certificates to BYOC by August 15, 2025 or migrate to AFD Standard/Premium   Starting 15 August 2025, Azure CDN will no longer support - new domain onboarding, new profile creation or Switching from BYOC to managed certificates. Existing managed certificates will auto-renew by 15 August 2025, valid until April 14, 2026, after which managed certs will no longer be supported.                                                                                                                                                                                                                                                 Migrate to Azure Front Door Standard or Premium                                                      Migrate to Azure Front Door Standard or Premium                                                      <nil>                                                                                                                                                                           600a3187-48dd-495b-a9e8-320f83571b01  Switch from managed certificates to BYOC by August 15, 2025 or migrate to AFD Standard/Premium                                                   https://azure.microsoft.com/updates?id=498522                                                                                                                        High                  <nil>           <nil>                  microsoft.cdn/profiles
